"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Content-type: application/x-www-form-urlencoded","643","Authorization","Bank78 Virtual NUBAN","Fri Nov 15 18:01:12 GMT 2024","passed","Fri Nov 15 18:01:13 GMT 2024","","Authorization","",""
"Content-type: application/x-www-form-urlencoded","191","Authorization - no client id","Bank78 Virtual NUBAN","Fri Nov 15 18:01:14 GMT 2024","passed","Fri Nov 15 18:01:14 GMT 2024","","Authorization - Bunch(QA)","",""
"","154","Test Funding - no beneficiary account name","Bank78 Virtual NUBAN","Fri Nov 15 18:01:23 GMT 2024","passed","Fri Nov 15 18:01:23 GMT 2024","","Test Funding","",""
"","168","Reserve an account - No account name","Bank78 Virtual NUBAN","Fri Nov 15 18:01:17 GMT 2024","passed","Fri Nov 15 18:01:17 GMT 2024","","Reserve an account","",""
"Content-type: application/x-www-form-urlencoded","111","Authorization - New Merchant","Bank78 Virtual NUBAN","Fri Nov 15 18:01:25 GMT 2024","failed","Fri Nov 15 18:01:25 GMT 2024","","For New Merchant","",""
"Content-type: application/x-www-form-urlencoded","227","Authorization - invalid client secret","Bank78 Virtual NUBAN","Fri Nov 15 18:01:15 GMT 2024","passed","Fri Nov 15 18:01:15 GMT 2024","","Authorization - Bunch(QA)","",""
"","144","Test Funding - invalid amount","Bank78 Virtual NUBAN","Fri Nov 15 18:01:24 GMT 2024","passed","Fri Nov 15 18:01:25 GMT 2024","","Test Funding","",""
"","990","Reserve an account - Invalid account reference","Bank78 Virtual NUBAN","Fri Nov 15 18:01:16 GMT 2024","failed","Fri Nov 15 18:01:17 GMT 2024","","Reserve an account","",""
"","239","Reserve an account","Bank78 Virtual NUBAN","Fri Nov 15 18:01:15 GMT 2024","passed","Fri Nov 15 18:01:16 GMT 2024","","Reserve an account","",""
"","137","Test Funding - invalid amount format","Bank78 Virtual NUBAN","Fri Nov 15 18:01:25 GMT 2024","passed","Fri Nov 15 18:01:25 GMT 2024","","Test Funding","",""
"","340","Reserve an account -  incorrect bvn","Bank78 Virtual NUBAN","Fri Nov 15 18:01:18 GMT 2024","passed","Fri Nov 15 18:01:18 GMT 2024","","Reserve an account","",""
"Content-type: application/x-www-form-urlencoded","218","Authorization - invalid client id","Bank78 Virtual NUBAN","Fri Nov 15 18:01:14 GMT 2024","passed","Fri Nov 15 18:01:14 GMT 2024","","Authorization - Bunch(QA)","",""
"","359","Reserve an account -  expiry date in the past","Bank78 Virtual NUBAN","Fri Nov 15 18:01:18 GMT 2024","passed","Fri Nov 15 18:01:19 GMT 2024","","Reserve an account","",""
"","139","Test Funding - no originator account number","Bank78 Virtual NUBAN","Fri Nov 15 18:01:23 GMT 2024","passed","Fri Nov 15 18:01:24 GMT 2024","","Test Funding","",""
"Content-type: application/x-www-form-urlencoded","237","Authorization - invalid client secret","Bank78 Virtual NUBAN","Fri Nov 15 18:01:13 GMT 2024","passed","Fri Nov 15 18:01:14 GMT 2024","","Authorization","",""
"","169","Reserve an account -  invalid account type","Bank78 Virtual NUBAN","Fri Nov 15 18:01:19 GMT 2024","passed","Fri Nov 15 18:01:19 GMT 2024","","Reserve an account","",""
"","166","Retrieve a reserved account","Bank78 Virtual NUBAN","Fri Nov 15 18:01:19 GMT 2024","failed","Fri Nov 15 18:01:19 GMT 2024","","Retrieve a reserved account","",""
