"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Oct 17 18:05:29 GMT 2024","Thu Oct 17 18:05:29 GMT 2024","228","Bank78 Virtual NUBAN","Authorization - Bunch(QA)","","","","Authorization - no grant type","Content-type: application/x-www-form-urlencoded"
"passed","Thu Oct 17 18:05:46 GMT 2024","Thu Oct 17 18:05:46 GMT 2024","191","Bank78 Virtual NUBAN","Test Funding","","","","Test Funding - no beneficiary account number",""
"failed","Thu Oct 17 18:05:48 GMT 2024","Thu Oct 17 18:05:49 GMT 2024","163","Bank78 Virtual NUBAN","For New Merchant","","","","Authorization - New Merchant","Content-type: application/x-www-form-urlencoded"
"passed","Thu Oct 17 18:05:29 GMT 2024","Thu Oct 17 18:05:29 GMT 2024","216","Bank78 Virtual NUBAN","Authorization - Bunch(QA)","","","","Authorization - invalid client secret","Content-type: application/x-www-form-urlencoded"
"passed","Thu Oct 17 18:05:39 GMT 2024","Thu Oct 17 18:05:39 GMT 2024","214","Bank78 Virtual NUBAN","Reserve an account","","","","Reserve an account -  invalid account type",""
"passed","Thu Oct 17 18:05:48 GMT 2024","Thu Oct 17 18:05:48 GMT 2024","202","Bank78 Virtual NUBAN","Test Funding","","","","Test Funding - invalid amount format",""
"passed","Thu Oct 17 18:05:39 GMT 2024","Thu Oct 17 18:05:40 GMT 2024","445","Bank78 Virtual NUBAN","Retrieve a reserved account","","","","Retrieve a reserved account",""
"passed","Thu Oct 17 18:05:48 GMT 2024","Thu Oct 17 18:05:48 GMT 2024","215","Bank78 Virtual NUBAN","Test Funding","","","","Test Funding - invalid amount",""
"failed","Thu Oct 17 18:05:29 GMT 2024","Thu Oct 17 18:05:29 GMT 2024","231","Bank78 Virtual NUBAN","Authorization - Bunch(QA)","","","","Authorization - invalid grant type","Content-type: application/x-www-form-urlencoded"
"passed","Thu Oct 17 18:05:45 GMT 2024","Thu Oct 17 18:05:46 GMT 2024","996","Bank78 Virtual NUBAN","Test Funding","","","","Test Funding",""
"passed","Thu Oct 17 18:05:47 GMT 2024","Thu Oct 17 18:05:47 GMT 2024","235","Bank78 Virtual NUBAN","Test Funding","","","","Test Funding - no narration",""
"passed","Thu Oct 17 18:05:47 GMT 2024","Thu Oct 17 18:05:48 GMT 2024","249","Bank78 Virtual NUBAN","Test Funding","","","","Test Funding - no payment reference",""
"passed","Thu Oct 17 18:05:46 GMT 2024","Thu Oct 17 18:05:46 GMT 2024","275","Bank78 Virtual NUBAN","Test Funding","","","","Test Funding - no beneficiary account name",""
"passed","Thu Oct 17 18:05:39 GMT 2024","Thu Oct 17 18:05:39 GMT 2024","258","Bank78 Virtual NUBAN","Reserve an account","","","","Reserve an account -  dynamic acct & no expiry date",""
"passed","Thu Oct 17 18:05:48 GMT 2024","Thu Oct 17 18:05:48 GMT 2024","209","Bank78 Virtual NUBAN","Test Funding","","","","Test Funding - no amount",""
"passed","Thu Oct 17 18:05:27 GMT 2024","Thu Oct 17 18:05:27 GMT 2024","225","Bank78 Virtual NUBAN","Authorization","","","","Authorization - no client id","Content-type: application/x-www-form-urlencoded"
"passed","Thu Oct 17 18:05:28 GMT 2024","Thu Oct 17 18:05:29 GMT 2024","231","Bank78 Virtual NUBAN","Authorization - Bunch(QA)","","","","Authorization - no client secret","Content-type: application/x-www-form-urlencoded"
"passed","Thu Oct 17 18:05:38 GMT 2024","Thu Oct 17 18:05:39 GMT 2024","403","Bank78 Virtual NUBAN","Reserve an account","","","","Reserve an account -  incorrect bvn",""
"passed","Thu Oct 17 18:05:40 GMT 2024","Thu Oct 17 18:05:41 GMT 2024","536","Bank78 Virtual NUBAN","Retrieve a reserved account","","","","Retrieve a reserved account- No authorization",""
"passed","Thu Oct 17 18:05:26 GMT 2024","Thu Oct 17 18:05:26 GMT 2024","749","Bank78 Virtual NUBAN","Authorization","","","","Authorization","Content-type: application/x-www-form-urlencoded"
"passed","Thu Oct 17 18:05:29 GMT 2024","Thu Oct 17 18:05:36 GMT 2024","6339","Bank78 Virtual NUBAN","Reserve an account","","","","Reserve an account",""
"passed","Thu Oct 17 18:05:40 GMT 2024","Thu Oct 17 18:05:40 GMT 2024","221","Bank78 Virtual NUBAN","Retrieve a reserved account","","","","Retrieve a reserved account- no account ref",""
"failed","Thu Oct 17 18:05:43 GMT 2024","Thu Oct 17 18:05:44 GMT 2024","557","Bank78 Virtual NUBAN","Get all reserved account","","","","Get all reserved account",""
"passed","Thu Oct 17 18:05:42 GMT 2024","Thu Oct 17 18:05:42 GMT 2024","216","Bank78 Virtual NUBAN","Retrieve a reserved account by account number","","","","Retrieve a reserved account- invalid account number",""
